embedding_x,embedding_y,embedding_z
1.0095596,12.361418,10.428779
-1.8502932,9.784319,8.431434
-2.699135,9.453685,7.3604183
12.142362,11.020918,-2.4957561
-6.245259,3.7357256,0.07596814
10.997264,9.449152,-1.2125489
9.126992,2.695829,-7.9636483
5.6059184,19.0699,-2.4653146
0.524422,0.1823309,7.9065332
-5.1338463,7.741041,9.152436
-7.463178,3.2597864,-0.43519363
-0.08280985,13.2774935,11.251806
3.7077374,17.248205,5.243104
5.992389,14.953241,12.811272
3.5307608,16.775682,5.9215894
11.202304,8.68617,-0.39534858
-3.3661573,12.764305,8.933428
9.505011,2.5105276,-6.9022746
4.651055,18.984598,5.047073
13.642288,9.345708,-1.1661072
6.1061196,15.588451,13.460676
-3.9093008,-4.774503,-0.1606131
3.089761,13.690073,0.8808557
-2.7975717,9.701196,7.8076167
6.100001,15.588909,13.45232
-4.0120893,8.558152,6.215986
-2.0643387,9.72392,8.300358
-2.6672828,9.553975,7.99434
12.449145,7.968474,0.4980176
9.978608,3.8000152,-8.046803
-3.3671114,7.713532,7.2365985
10.014576,3.850967,-8.085438
0.086013556,11.676395,12.072904
0.6516884,12.163279,10.940568
10.867207,0.40079448,8.656589
13.423702,6.3630285,1.147863
8.24247,-2.5638044,17.316465
6.083408,14.957507,12.911082
4.622308,18.963232,5.0848994
6.7533684,14.847247,14.313085
3.542347,17.003138,5.469365
8.06895,0.48490506,-5.742444
-5.8106327,7.813062,9.60621
0.9709211,-2.0748117,6.8156233
5.412946,19.25995,-2.5849767
3.6334088,17.147776,5.365854
0.20281087,12.314026,10.620475
4.7736254,18.816172,-2.2381735
11.85027,7.566103,0.49842173
3.9402013,17.312864,6.36206
-0.18750098,13.223224,11.3704195
-0.9315274,11.85146,11.768935
10.404769,1.0436573,10.361185
14.021748,7.7321877,0.25654277
10.792889,2.0636845,15.221277
0.20700538,12.373876,10.69694
7.29134,19.838556,-3.1452935
-2.938904,7.6857514,8.099981
3.6912003,17.208744,5.28169
-5.5295205,7.583138,6.8976054
2.2450373,14.847465,1.9616373
10.722113,0.5646886,8.929903
13.042392,10.361874,-2.5508828
9.28947,2.494251,-7.2544804
2.8104603,14.317996,0.3482957
2.9300122,12.864747,-0.6396362
-5.934074,7.7925262,9.788661
-5.882307,7.7613297,9.743939
-5.781401,4.97407,-0.4664789
2.1174984,12.427218,-2.607477
0.20183155,11.9903755,10.705182
4.086238,14.285197,3.7777376
10.7193,1.3662806,8.848602
10.86281,2.0257215,15.287724
14.096545,7.6712503,0.29220572
-1.4750782,-6.5298333,-0.31933102
0.8731405,-1.2348629,7.283659
11.666982,8.00374,0.19253337
-6.007009,4.8128624,0.92973405
0.7795733,-1.5509994,6.8344674
-4.273754,12.913717,8.643348
4.7214637,19.12289,5.1811624
-0.99619114,11.653265,11.769916
2.8631039,13.323846,-1.8591869
10.461325,0.9994611,9.481274
7.81117,0.60270953,-6.1223884
0.05683513,11.706192,12.132461
12.967385,7.5582294,0.7345761
6.9698067,14.634723,14.363351
3.4473443,14.810357,-2.2955785
1.007993,-2.1392477,6.8465824
2.8663378,13.201643,-1.6385349
-5.3204174,7.8626065,8.48625
6.7180524,14.884888,14.29703
11.925099,7.5102043,0.5516029
6.2423058,15.287306,13.430052
-4.6909823,-5.2298284,0.83536
-4.7062454,-5.214346,0.8286086
3.0064676,15.147664,3.8621414
11.233163,8.987224,-0.924788
-1.8334184,10.520359,11.69265
1.4627817,12.3367,9.583628
12.479725,7.969678,0.51211613
2.1481836,12.456351,-2.5872493
-5.7535315,7.8267922,9.530262
-4.8770757,6.6386075,1.3019332
-2.712505,7.424461,7.931611
11.077969,9.302299,-1.1742238
-0.79193467,-4.574081,4.126122
-5.59054,5.3911405,-1.4144125
7.127651,19.866348,-1.6931365
7.522904,0.2837939,-5.8934073
9.782659,3.117753,-7.520414
-5.819674,4.9646487,-0.2408205
0.85236937,-1.9451221,6.6888227
0.9354394,-2.0245337,6.7732306
0.87847865,-1.9552878,6.7300277
11.14035,8.71924,-0.39396855
-3.5654953,7.786841,7.407683
6.960675,14.644579,14.381629
-0.8181817,13.008405,11.978733
-0.08688039,13.297201,11.256553
8.473186,0.5699916,-5.5865836
13.145558,9.259315,-2.0510302
0.46175784,-1.957873,5.954138
-0.3424481,-3.99451,4.2535324
3.1431825,14.2302885,-2.2146823
-5.210937,6.0919175,1.1213515
0.46192312,-1.269064,6.4282703
6.8547053,19.818975,-2.6738048
-4.1503124,12.91439,8.588245
10.799073,1.8651361,15.531041
10.457412,1.021281,9.445594
-3.3833814,9.010622,7.683997
1.0136641,12.277404,10.208733
-3.547013,9.249953,7.395961
6.106771,19.616177,-2.62634
9.88839,3.1037414,-7.378458
13.855868,9.256696,-0.8843099
3.8562484,17.424887,5.0181127
-3.3683228,12.738514,8.955555
11.728298,9.670933,-1.4246504
13.511553,6.2948256,1.1871557
-0.6955179,12.86975,11.7994795
-3.3862312,12.697486,8.963931
10.655266,1.324475,9.955036
12.189074,11.08222,-2.5616498
4.649827,18.997446,5.077142
12.981392,7.5439363,0.7452556
10.283512,1.106156,10.939907
-3.005377,7.6680436,8.034879
6.512041,19.704447,-4.0482187
-0.2361926,13.224135,11.414381
10.694778,1.3710072,8.884837
6.520535,15.011109,13.939595
10.657324,1.4353043,8.835962
-3.6957114,-5.483714,0.2325958
-4.682301,-5.2276525,0.7953262
-0.72109157,11.803397,11.645185
0.32911265,0.45658445,7.41691
-0.72190744,-6.688975,-0.8766325
9.587517,3.0323503,-7.723279
-0.41147757,10.254641,9.47117
3.9949615,17.53376,6.054328
-2.6640916,-6.372181,-0.37456936
8.475114,0.54701984,-5.5687814
11.91506,7.5457006,0.5542037
7.8046327,0.6201353,-6.145888
0.8638615,12.382487,10.708664
4.5944824,19.35501,-1.6309661
0.69579935,9.855557,9.891387
0.15728356,12.332997,10.63205
14.075043,7.678532,0.28163093
11.23747,9.046014,-0.9731054
2.9190702,12.824595,-0.64555454
4.585844,18.86182,4.8592944
12.547219,-2.1177127,7.3084793
5.8640137,15.701474,13.058379
3.102313,13.159109,-0.3609763
4.577342,18.834272,4.782166
12.474483,7.9653654,0.500979
3.514276,14.273744,2.597601
8.476372,0.54930115,-5.571999
2.055155,-3.866291,4.1128316
9.360436,2.7294815,-7.42514
-4.761378,-5.15688,0.7851179
-4.0484695,-4.676774,-0.10805455
1.1971401,12.3136835,9.91131
0.97643524,12.330588,10.464294
12.672861,7.720017,0.79853153
13.313728,6.549691,1.0319706
2.3494139,14.463697,7.789797
-0.59536225,-6.7130785,-0.9551695
13.879591,9.028709,-2.5986643
8.327191,0.74421585,-5.927008
9.455866,2.8954115,-7.947401
-3.4815252,12.815516,8.889709
12.983706,9.573608,-1.5258658
6.4629116,15.068167,13.848808
2.8847747,13.647972,-2.1258333
4.6225867,19.043959,-2.4520743
6.136808,14.712967,12.921
13.132751,9.532112,-1.4828038
11.436739,2.8326917,3.6103268
0.7500126,-1.4163026,6.8875957
11.154375,8.644065,-0.32425457
-0.32187602,-6.6285315,-1.1099901
0.62675095,-1.9072076,6.20574
-4.143852,-5.460303,0.5569454
-3.4887981,-5.39399,-0.008831589
6.6975384,19.884512,-2.3642921
3.336729,13.378666,0.9664829
11.773495,7.897456,0.2929611
-5.7965875,4.9134574,-0.28921217
0.3654189,-0.20538533,7.0868564
12.594765,-2.1624463,7.320226
8.880246,2.0469801,-7.4692454
-5.4254675,7.667934,6.953173
11.182285,9.117658,-1.0865959
12.348938,-1.8528223,7.4547586
10.801755,2.055528,15.233183
9.496865,2.4930315,-6.89507
-1.5541662,10.005157,8.46139
5.3062673,19.381319,-2.430585
11.053203,8.841514,-0.44473064
12.08133,10.904216,-2.3951657
5.5804276,19.051392,-2.452181
-5.8538694,4.9143634,-0.33584616
10.89061,0.36548156,8.628005
11.560755,9.407059,-1.2407886
13.554474,6.3074555,1.1679224
6.7631884,19.872007,-2.4732513
-5.200227,7.736522,9.221267
-4.9087667,6.666631,0.9356493
10.750986,0.5214816,8.893097
-7.4243712,3.2855883,-0.41545102
-5.9653964,7.7947397,9.828682
-5.994598,7.802071,9.859124
-5.9216557,7.8112807,9.754172
-5.5995116,5.4516354,-1.4751731
10.841295,2.0633533,15.238962
11.511588,3.314051,3.6878583
-3.7456574,8.5895,6.571291
10.158178,1.0245278,11.46501
2.9492786,15.129361,3.802207
5.222391,19.066998,-2.5007799
1.2096484,12.283808,9.856491
0.39812568,11.528291,11.37924
10.676178,1.3954647,8.875385
9.071315,2.28017,-7.3346524
0.8831865,-1.2884446,7.264349
6.115491,15.185458,13.147374
9.869918,3.7216995,-8.124847
4.58312,18.838882,4.767134
-1.8036587,-6.4225235,-0.38719022
0.03141492,-6.475456,-1.3586601
-3.4874732,-5.3614674,-0.029357288
0.65343285,-1.4842682,6.644759
-3.7933793,-4.799831,-0.26091293
13.928461,9.000181,-2.6469927
-3.5113041,9.273507,7.4182224
10.849971,0.39209428,8.6798
12.988179,10.308902,-2.4966471
10.066598,1.1594307,11.449831
3.073859,13.059341,-0.4893261
10.612794,1.3109376,10.050461
3.6485322,16.921465,6.0929804
9.428179,2.873835,-7.936438
-5.83446,4.9008746,-0.1630953
3.0217311,15.157334,3.8908017
-0.9483229,-6.791745,-0.73450613
2.999827,15.088495,3.8272808
-0.9274947,-2.7983625,3.0880497
0.08892735,-6.538544,-1.3380193
3.8111575,15.2999115,-2.7564304
10.338516,0.66394204,10.294641
1.4140952,-6.1051836,-1.9894664
4.0631967,14.382,3.9109764
11.1407,9.160877,-1.1249375
11.92425,7.5015707,0.5450238
12.918736,7.662005,0.7485741
-0.0061766566,11.63899,12.041572
4.359194,18.33505,5.2474427
3.1726184,14.790477,3.3992002
10.188584,3.8316276,-7.740633
1.0040365,8.921886,10.232492
11.744887,7.6806946,0.46250463
2.7300203,14.620619,2.2370453
0.3903622,-0.4472585,6.95807
1.3463523,12.351938,9.739584
10.695234,1.3865161,8.864926
7.643262,0.16588785,-5.657683
0.1335687,11.694626,12.231446
0.9360646,12.160643,10.076186
13.799149,6.4381027,0.9915863
13.4127245,9.0060215,-1.8708885
9.085363,2.639713,-7.9578223
11.807553,7.881302,0.31243223
9.377556,2.5709813,-7.2314577
-3.365414,12.720211,8.966975
2.8315442,14.352267,0.33339134
2.4009178,14.746834,2.0360258
-2.1406226,-6.2957435,-0.30748066
0.08498287,11.678495,12.06237
1.4524897,12.32702,9.588599
6.9844365,14.611896,14.346527
7.015534,19.737137,-2.9679737
-2.722386,7.4438305,7.9274216
4.9710164,19.258715,-2.2935793
4.072335,14.381284,3.9136724
12.195505,11.079036,-2.5625153
13.525982,9.38986,-1.383852
-0.38777918,-4.056322,4.2316103
-6.028747,4.7826815,0.9578288
0.2900078,0.58174074,7.349912
1.1856575,12.363091,9.966171
0.5209004,12.166904,10.854251
13.754515,9.272739,-2.3606002
13.27461,9.087848,-1.97021
3.074518,15.573834,4.4339466
14.045842,7.8001614,0.1786835
4.5113645,19.26171,-1.6628551
7.0417924,19.803753,-2.9093714
2.2307968,12.531963,-2.5219038
12.615755,-2.1891873,7.2753234
7.6062193,0.43734702,-6.0195684
3.0654838,15.522568,4.341773
8.794127,2.2447612,-7.6877036
11.370643,2.6966894,3.2160702
1.8803788,-4.114377,4.33723
11.829346,9.716798,-1.468481
-3.35354,8.8127985,6.887385
10.86773,0.3859772,8.653681
-4.961305,6.582984,0.93890625
-7.451205,3.2696862,-0.42849964
-5.6202755,5.4408383,-1.4615207
-7.4463687,3.2713215,-0.42633992
-5.868226,7.771884,9.711743
-5.499966,5.3565784,-1.5966678
-2.6855733,-6.3849154,-0.38761857
0.7847628,12.089974,10.283877
13.468895,10.196921,-2.6444857
0.7683858,12.25551,10.941039
10.821477,0.40710407,8.742411
6.417387,14.47613,13.243101
4.4569387,18.571064,5.1271653
13.250735,9.102687,-2.0067291
9.537119,3.0177853,-7.55461
-0.28596702,-3.377473,4.740176
10.851519,0.4002921,8.673847
-2.6916842,7.47307,7.961968
3.8282473,15.319434,-2.7749217
-3.5916028,9.243821,7.336399
-4.8298903,-5.054763,0.69877476
11.997048,7.491676,0.565532
10.640715,1.316965,8.99185
10.8197,2.078083,15.210204
3.1330152,15.487538,4.7275605
5.3719707,19.196383,-2.6149423
10.76532,0.48893586,8.819234
-5.7663617,7.829811,9.53299
-6.304507,3.8478901,0.0705904
5.981415,15.513021,13.111346
3.2831972,13.676199,1.3567386
1.2160728,12.0876665,9.444304
2.9667237,14.820159,2.956734
0.72721225,12.240406,10.939714
-6.326927,3.8181562,0.06743086
-0.72312564,11.745028,11.599719
-3.924704,12.815491,8.623976
-0.7275601,11.848415,11.670307
0.15485023,11.681445,12.278516
-5.222701,6.0723095,1.1065191
-3.3781137,7.6682496,7.2305202
3.0050147,15.191833,4.891384
8.303721,0.7386019,-5.9161806
1.4003731,-6.1174183,-1.9771787
4.6265197,18.872261,4.785896
3.126066,13.13131,-0.10393041
13.584244,6.473618,1.0209308
-4.1899967,12.933612,8.58647
9.218879,2.8274517,-7.809752
-3.5228062,7.5580854,7.347081
3.2932823,14.9524355,4.269299
10.485744,1.1095132,10.109982
3.3032768,13.59333,1.2384331
9.092696,2.6352117,-7.963518
0.79484063,12.288769,10.920604
13.859725,9.274383,-0.8742411
10.88577,0.3743852,8.636111
2.686615,14.193843,0.93907475
0.78046936,-0.96940565,7.3402743
-5.7826576,7.377081,6.740686
3.08357,15.026968,4.398039
-5.4206853,7.6593747,7.010112
13.219902,6.5937085,1.0044719
0.8197088,-0.85566324,7.5916805
-4.939266,6.629025,0.97918636
6.5882497,14.98007,14.08648
-4.5693045,8.375223,5.704936
3.2999077,13.61266,1.2753869
4.1665263,14.335329,3.8981757
0.685243,-1.511602,6.6841016
-1.602493,9.9835205,8.436073
-6.3347697,3.9090426,0.03294874
-5.249919,7.8926682,8.1798935
3.6159644,17.143969,5.3619847
7.90857,0.2523904,-5.5341306
4.506463,19.262144,-1.6623596
9.846595,3.0724134,-7.39838
6.1099343,15.120741,13.094316
2.904437,13.692709,-2.1318612
3.4053926,14.7704315,-2.1881442
13.292817,9.420122,-1.4148294
2.740699,13.052465,-0.141262
6.2990985,14.452068,13.07107
2.3485534,14.462414,7.787416
12.887879,7.532607,0.71557593
-6.232439,4.1596165,0.06451871
2.680301,14.063423,0.8241499
8.060415,0.26716438,-5.489569
3.5192876,16.798565,5.7390757
7.6942124,0.11721734,-5.556378
3.8816214,17.209265,6.4476066
0.8580825,12.683694,10.726343
13.819933,9.318887,-0.9316478
10.697329,1.3510187,8.89278
10.245055,0.9010898,12.020868
2.532642,-4.141561,4.082214
0.36921155,-0.17731917,7.1193156
2.2253628,14.857987,1.9293101
3.3664985,16.313633,5.3245378
-3.790862,8.367171,6.3311143
10.249298,0.8594016,11.820978
3.8073866,17.364622,5.1016893
0.87678427,12.4139385,10.701279
3.5674233,17.07715,5.4421268
-5.717534,7.4500318,6.765665
2.198947,12.506027,-2.5367851
6.8022294,19.963972,-2.3969295
7.156243,19.864166,-1.6588258
0.9949603,12.532321,10.700133
0.08735201,11.710739,12.174698
11.81936,7.8657,0.32738963
-0.28106493,-3.8554554,4.3246307
10.252946,0.97561395,11.083709
1.194997,-3.9432838,4.3412213
-0.65847963,12.9511175,11.836465
-0.34805483,-4.00127,4.255745
10.845986,0.437701,8.709786
-4.912754,8.366725,5.1263356
8.390966,0.6851606,-5.799918
4.94716,19.286716,-2.2366092
-2.6824863,-6.3889527,-0.39074698
0.11199522,11.6549835,12.191062
2.671296,14.025381,0.8226751
-3.7172737,9.167494,7.2130075
1.1441259,12.449864,10.328383
0.4596541,-0.020599417,7.6537066
0.8318969,9.036703,10.104109
6.546629,15.004866,14.002089
-0.70077175,11.774536,11.638858
0.95434314,-2.0507395,6.81457
1.5295336,-3.9173965,4.1672397
-4.9345074,6.6417804,0.88638604
0.17486024,12.320014,10.626082
10.300818,3.9962473,-7.7486424
7.2906427,19.835283,-3.1502562
12.467492,-2.0114732,7.409586
-6.3916726,3.908026,0.00036563093
10.78873,0.53020525,8.817293
-2.5440586,9.404589,7.3998938
9.326737,2.8375385,-7.5984797
13.46586,6.4840674,1.03799
13.902719,9.0263195,-2.6247723
13.363432,6.518647,1.0370609
3.6770952,14.396939,3.3026588
8.592148,1.9132172,-7.59234
-5.7403455,5.2342625,0.74466485
12.525137,9.776623,-1.8985502
1.1658677,12.450334,10.25612
-0.8486679,-6.7283444,-0.7786578
0.47780472,-0.1382883,7.5242286
4.6280127,18.95207,-2.3850896
6.3393254,14.469776,13.103123
-2.9547758,7.708853,8.104121
0.42823386,0.23227856,7.61527
-5.6919575,5.1937547,0.38086745
13.547997,6.456719,1.0362257
10.489579,1.1693791,10.17035
7.264934,19.820868,-3.1372125
-3.361584,8.764,6.902418
13.946265,8.217852,-0.19576024
-5.762367,7.4125695,6.7472296
2.327518,14.78309,1.9908576
13.935967,8.994015,-2.659683
11.183521,8.745814,-0.48216835
12.981649,9.491868,-1.5570002
2.7747958,14.277635,0.43156895
-2.0956588,9.902112,8.008561
-3.4953656,7.563328,7.3565083
-4.945963,6.5599284,1.2435033
-5.8224134,4.9055476,-0.0035258997
10.111608,1.0880601,11.477465
10.557956,1.0731428,9.376552
5.618995,19.037422,-2.4643483
3.847101,15.337885,-2.7945304
0.41309795,0.12282496,7.480675
-3.8982701,8.560258,6.3601055
13.526772,6.2762685,1.1983016
6.0051703,15.0247,12.851472
11.727193,9.686512,-1.436324
-1.5513273,10.007005,8.461999
-4.7085814,-5.2120233,0.8330026
12.030276,10.81186,-2.3102307
0.40320027,-0.6590876,6.7969494
-3.6416938,9.162683,7.3742504
9.610399,2.9909325,-7.738272
-5.339056,7.8400197,8.624513
2.8542602,13.411533,-1.9654034
2.4501178,13.886401,0.71921796
3.0667794,15.5753,4.3880224
-4.862103,8.322878,5.182758
-6.8039346,3.427735,0.06627541
-5.126398,7.76575,9.144934
0.9025231,-1.9494411,6.7581363
3.0472217,13.069168,-0.020034138
4.558383,18.850277,4.908926
2.4462154,13.891627,0.7189024
5.1943183,19.041168,-2.4439657
-4.092034,8.856696,6.9245195
7.157839,19.863115,-1.6551566
4.064498,14.381188,3.9115126
8.907213,2.038073,-7.3878436
3.4407349,14.813745,-2.1467865
3.0677266,15.563008,4.4030514
4.539628,18.766556,5.1021695
9.93522,3.7546625,-8.057444
10.242618,0.90143514,11.962634
0.47368434,-0.19799303,7.451302
-4.707239,-5.2129683,0.827895
-5.822509,4.90806,0.024600351
-4.449609,8.4286,5.823586
3.1965897,14.867984,3.712716
0.47951818,-0.020233117,7.673156
11.584572,2.075631,6.809926
-5.4476047,5.301343,-1.6323698
-0.82479316,12.838619,11.951485
-0.76782054,12.983126,11.925253
-4.9064403,6.6789403,0.9238342
-5.300116,5.928505,0.7942755
13.521189,6.3008537,1.1794045
3.711067,17.22808,5.3222537
5.9552455,19.57125,-2.695203
12.748947,9.60009,-1.5239872
-3.5220745,7.852833,7.3379483
-5.3091664,7.8719144,8.465012
-0.7575604,-4.56519,4.02512
-3.543715,-5.2918983,-0.06310412
0.6966399,-0.8263462,7.2892447
-0.29452062,10.568103,9.729836
-5.1156316,7.9305353,7.2153997
12.048728,9.985326,-1.7919651
-0.9115243,-2.752506,3.0391562
14.014215,7.8834825,0.12119358
7.9679456,0.13470672,-5.390525
2.1505952,12.456406,-2.6265426
-3.773548,9.1277075,7.1818743
2.2042542,12.510151,-2.5446222
-5.59498,5.443861,-1.4972928
-2.8451908,9.641703,7.815041
12.601249,-2.1733243,7.313626
2.9737494,12.951417,-0.43220302
9.602564,3.0124438,-7.8058133
-2.2880604,9.988812,7.9208746
0.44254547,0.2736612,7.6267185
10.897217,1.9421093,15.378793
-2.0867136,9.871225,8.13357
9.679093,2.840823,-7.2422132
9.015182,2.4066381,-7.534181
12.430261,-1.9474097,7.4326158
7.8517475,0.6315368,-6.1319065
14.151632,7.583714,0.3643231
-3.4612355,9.254608,7.4845667
10.270712,0.9038714,11.935984
7.7121887,0.3344158,-5.7834644
0.060834885,-6.4546847,-1.3942893
7.54686,0.32502782,-5.906517
0.08555514,-6.434714,-1.4164451
0.42028344,-0.39491332,7.0464053
4.719613,19.120945,5.177442
7.1449885,19.772003,-3.09086
9.888942,3.6055338,-8.016265
4.344673,18.302925,5.3351307
8.411678,0.79945236,-5.89765
2.8141966,13.255408,-1.8297535
12.462164,7.9589777,0.5148246
10.456965,1.0277058,9.433436
-3.310233,7.646736,7.3135467
3.0095108,15.179624,4.584271
3.1147532,15.161283,4.6424623
6.290199,14.473329,13.04621
7.796259,0.6416476,-6.18487
9.493612,2.5008361,-6.911428
2.5079768,-4.155957,4.110024
11.690092,7.9717093,0.2278116
10.145177,1.0322685,11.501319
-0.9450018,11.681089,11.73114
3.232829,13.283071,0.5442934
-3.779306,-4.8147125,-0.272478
0.2636205,0.50073266,7.286018
13.548723,6.4622593,1.0312253
10.630991,1.1960126,9.240888
7.0464945,19.793879,-2.892959
12.598475,-2.1733153,7.287166
11.567722,9.455182,-1.2707678
-4.2116413,12.93943,8.660462
-3.7872407,8.574133,7.429017
3.0622392,15.515152,4.443113
3.680332,14.159322,2.709268
10.29468,3.9971364,-7.75883
7.9635377,0.28806072,-5.5978284
-0.74469995,11.58023,11.525902
9.890254,3.1441073,-7.421534
-4.4587107,12.818863,8.565472
-5.0441704,8.420941,4.9807653
-2.5779765,9.446505,7.415014
13.830395,6.4438453,0.98217225
-5.734011,7.4420047,6.7430425
-6.304036,4.031434,0.0071030054
-0.3782169,-4.030131,4.2470117
-2.77512,9.633621,7.836505
6.2569284,14.538733,13.056938
4.575362,18.81543,4.7294497
-0.9905712,-6.7722707,-0.028353449
-3.7834451,-4.812717,-0.25712878
0.3320215,11.88353,11.267212
3.5402925,16.823078,5.7087336
8.378118,0.7836796,-5.891278
-1.8385031,10.515736,11.714392
9.079358,2.3325534,-7.446722
-3.342106,9.026639,7.758568
-6.21446,4.1535106,-0.024114214
4.011295,17.561008,6.004387
10.85974,0.41074696,8.686862
10.341503,1.126521,10.77312
2.8032846,14.318307,0.35780266
13.532228,10.130756,-2.5799696
4.29223,18.213905,5.4160104
0.83754593,-6.5503626,-1.7940205
8.864686,2.2992046,-7.65105
-5.770107,5.0861974,0.45231584
-0.04279744,11.12123,9.213227
2.7672222,14.070729,0.6648836
0.06012038,11.590884,12.121786
6.753646,19.911263,-2.3962219
-0.1630599,11.060264,10.27342
-0.08868544,11.513244,10.61353
4.622977,19.352415,-1.6619023
3.7202923,17.145397,5.7953463
-0.33418205,11.547813,11.93738
8.272555,0.74943125,-5.9524794
0.4320873,-0.46889266,6.995823
12.783514,9.582451,-1.5565251
10.887348,1.8622524,15.52032
9.252561,2.8664122,-7.9127293
8.207935,-2.5282903,17.351633
-1.1248099,-5.200644,2.7502763
0.62360823,-1.9670861,5.963418
2.8413007,13.21342,-1.6821612
6.651924,14.958002,14.2387905
-5.9710517,4.8615847,0.8693289
0.043835234,-6.464413,-1.3702106
1.2842906,12.465002,10.003609
9.939155,3.1546264,-7.3649945
0.5252841,11.586823,11.139941
3.2175214,14.8268385,3.6203322
-1.9399214,10.403526,11.785189
-3.3957546,7.6815734,7.2052917
-0.8727653,9.937402,9.134251
13.962706,8.112259,-0.088889726
3.4759622,14.536263,3.3173769
-4.349327,8.690124,7.676349
7.197134,19.891813,-2.9533346
-4.919421,6.649893,0.91794306
-7.4483,3.2706258,-0.4269071
-5.611882,5.444083,-1.4546767
-0.7917855,12.8790245,11.927852
-4.933125,6.640998,0.887926
-5.578917,5.440484,-1.5172946
0.37351415,0.48889005,7.528194
-5.8947945,7.7689314,9.734967
10.264495,1.0061716,11.053079
-0.74719703,-6.6784916,-0.86941767
9.959715,3.178498,-7.3658357
-0.5176497,10.246915,9.317457
-4.358665,12.824365,8.534096
5.6048913,19.045122,-2.466491
12.196443,11.010579,-2.521895
1.0899844,12.43416,10.394256
12.872101,9.590626,-1.5370046
3.0512812,13.043483,-0.49986342
6.103572,14.87159,12.84751
2.956545,12.920238,-0.4707605
1.2022943,12.283224,9.853891
0.77231735,-1.9535154,6.522793
4.9045444,19.209743,-2.300793
-2.7297618,7.4615135,7.9214234
10.867336,0.40002355,8.684798
0.8949907,-1.2735837,7.279843
4.149793,14.297398,3.845196
-3.4768593,-5.4020596,-0.0020414034
12.571824,-2.148061,7.303923
10.258916,1.1040579,11.006758
2.8673146,13.531352,-2.0505908
4.0955243,14.264379,3.7992728
10.501234,1.1965551,10.152871
-0.25872606,-3.4079168,4.7117825
0.6302183,-1.9149389,6.211438
6.1020656,15.568869,13.458196
13.344464,6.538684,1.0474203
0.7657759,9.608839,10.000267
10.290572,1.0798489,10.938724
3.0339532,15.42289,4.4471903
13.187128,7.8064513,0.50591934
1.4118762,12.329152,9.6391535
11.561069,2.0585113,6.806579
-5.2953153,5.9616647,1.049652
3.320583,13.605594,1.2781131
0.9777854,-6.391324,-1.7898011
9.123688,2.6837332,-7.917351
4.1340647,14.048845,3.4683087
10.621454,1.313174,10.024835
6.788324,19.95075,-2.3541424
6.6950274,14.90813,14.271418
6.7489324,19.8824,-2.4461937
6.975195,14.629583,14.366055
13.514959,10.122991,-2.5727754
0.9786777,12.489782,10.731352
12.327944,-1.8208282,7.4702544
10.498072,1.0579829,9.348907
-6.2528973,3.7333097,0.06907438
0.48831066,11.652503,11.007745
10.582594,1.1601845,9.234776
-4.857678,8.3272085,5.186828
10.350465,0.6313198,10.200535
1.3377719,-3.7586613,4.0067115
4.4842978,19.295467,-1.6000656
-0.40345818,-4.077735,4.2250495
6.913029,19.922195,-2.5638661
-7.450096,3.2719388,-0.42461494
-7.4484267,3.2716408,-0.42757165
-4.8997226,6.6773715,0.9547902
-0.82161033,12.957807,11.955731
3.0557249,13.052229,-0.47776365
5.628381,19.04297,-2.4645226
0.41159782,-0.30497944,7.112586
6.3628097,15.203718,13.721529
10.418189,0.881362,9.736394
0.88137454,9.025915,10.143847
-5.439807,7.6512623,6.9738097
13.594228,6.3270845,1.1433709
4.4998193,19.284788,-1.6360878
-4.8510747,8.229415,7.6976166
-2.1184015,9.869447,8.10577
4.7638855,18.845606,-2.197043
10.683458,1.3844554,8.892476
2.666877,14.043626,0.7926815
2.529904,-4.143636,4.0946207
-1.3516022,-6.585263,-0.3538134
1.3810878,-6.136853,-1.959282
1.3801339,-6.1375513,-1.9589643
12.998183,7.59923,0.6954558
6.218873,14.537224,12.978321
-0.12651625,-5.1864686,-5.1812463
-4.427542,12.834896,8.569311
14.079526,7.685648,0.27590406
-6.195512,4.185705,-0.027015906
6.3392587,19.560793,-3.5752745
12.788447,7.6595573,0.7941182
-5.731817,7.860472,9.499718
3.6664455,17.159897,5.539065
-6.3111644,3.9030545,0.020739652
4.642611,18.968256,-2.399637
8.447897,0.5540574,-5.592872
0.8921108,-1.3680503,7.2194858
9.765492,2.971308,-7.338298
12.927291,10.45571,-2.573732
-3.611289,8.1038685,7.3760686
10.26007,0.9525638,11.121327
-5.6474876,5.331829,0.6141618
9.076418,2.2618828,-7.31094
11.945002,7.5169835,0.5592495
8.114451,0.5400646,-5.791051
-1.5522044,10.811234,11.725732
-6.79843,3.4477515,0.054441765
-3.5653973,-5.2390065,-0.09070557
6.50749,14.917021,13.785431
2.902093,13.689386,-2.13265
-5.7357183,7.4248157,6.7785597
-4.0749025,8.837078,7.145076
3.7502735,17.059895,6.199361
3.6870327,14.158295,2.7229486
3.6248808,17.041386,5.3760405
1.2291853,12.290704,9.837648
-6.3311625,3.9847922,0.028315675
12.937129,7.764633,0.61080873
-2.6337461,9.573439,7.9892197
5.167327,19.345892,-2.360053
10.394849,10.004269,-1.0653749
-0.6362172,-4.401787,4.0623536
2.7794366,13.1325245,-0.08079595
-4.587179,8.370459,5.6836195
-0.47454607,10.466256,9.264632
